audit_id,note_id,auditor_mds_id,audited_at_utc,rubric_version,score_accuracy,score_completeness,score_formatting,score_terminology,score_hpi,score_ros,score_plan,composite_score,pass_fail
AU-11516,NT-005250,MD-233,2026-06-22 04:48:29,v2,0.9574,0.8844,0.9234,0.9762,0.8787,0.9378,1.0,0.9347,PASS
AU-11517,NT-005251,MD-224,2026-06-19 14:05:56,v2,1.0,0.9852,0.9958,0.9968,0.9847,0.9721,0.9462,0.9875,PASS
AU-11518,NT-005255,MD-207,2026-06-21 02:16:09,v2,1.0,0.9995,0.939,1.0,1.0,0.9286,0.9643,0.9897,PASS
AU-11519,NT-005261,MD-206,2026-06-22 05:30:30,v2,1.0,1.0,0.9093,0.974,0.9972,1.0,1.0,0.9926,PASS
AU-11520,NT-005264,MD-204,2026-06-20 09:13:32,v2,0.8533,0.844,0.8455,0.7232,0.7503,0.8904,0.7837,0.8222,FAIL
AU-11521,NT-005265,MD-229,2026-06-20 14:50:22,v2,0.9206,0.8608,0.8557,0.9134,0.9365,0.8798,0.8333,0.8925,PASS
AU-11522,NT-005266,MD-221,2026-06-22 13:50:36,v2,1.0,1.0,0.9458,1.0,1.0,1.0,0.9738,0.9947,PASS
AU-11523,NT-005269,MD-226,2026-06-21 08:09:27,v2,0.8354,0.825,0.7455,0.6036,0.8234,0.7164,0.7239,0.7868,FAIL
AU-11524,NT-005271,MD-228,2026-06-21 22:11:13,v2,0.7838,0.878,0.9034,1.0,0.9318,0.9414,0.8071,0.86,PASS
AU-11525,NT-005277,MD-207,2026-06-21 05:02:17,v2,0.9885,0.9138,0.9343,1.0,0.9511,0.9271,1.0,0.9626,PASS
AU-11526,NT-005278,MD-218,2026-06-19 12:05:13,v2,0.9896,0.9556,0.9962,0.8994,0.8841,0.9009,0.9094,0.816,FAIL
AU-11527,NT-005279,MD-227,2026-06-22 19:58:52,v2,0.9017,0.8787,0.9809,0.9887,0.9663,0.9587,0.9273,0.9205,PASS
AU-11528,NT-005281,MD-224,2026-06-20 12:24:46,v2,0.8239,0.8403,0.9057,0.8646,0.8012,0.8456,0.9136,0.8439,FAIL
AU-11529,NT-005282,MD-232,2026-06-22 06:39:30,v2,1.0,0.9923,0.9985,1.0,1.0,0.9073,0.9572,0.9891,PASS
AU-11530,NT-005285,MD-234,2026-06-21 15:16:33,v2,1.0,0.9673,0.9224,0.9169,0.8874,0.9652,0.9434,0.961,PASS
AU-11531,NT-005287,MD-209,2026-06-20 04:58:02,v2,0.4347,0.5323,0.4928,0.3194,0.419,0.4073,0.3942,0.3812,FAIL
AU-11532,NT-005288,MD-231,2026-06-23 05:10:28,v2,0.9696,0.9777,1.0,1.0,1.0,0.9939,1.0,0.9835,PASS
AU-11533,NT-005294,MD-212,2026-06-21 18:38:07,v2,0.8877,0.9361,0.9284,0.9191,0.8332,0.9945,0.9357,0.9096,PASS
AU-11534,NT-005298,MD-201,2026-06-20 13:30:06,v2,0.9486,0.8606,0.9997,0.9005,0.9137,0.9229,0.9019,0.9149,PASS
AU-11535,NT-005305,MD-210,2026-06-24 04:12:27,v2,0.9741,0.9281,0.9301,0.9291,0.9684,0.9962,1.0,0.9591,PASS
AU-11536,NT-005311,MD-220,2026-06-23 05:20:51,v2,0.999,0.9951,0.961,0.9622,1.0,0.9123,0.998,0.9881,PASS
AU-11537,NT-005312,MD-221,2026-06-24 02:41:22,v2,1.0,0.8694,0.947,0.9711,0.9372,1.0,0.9288,0.9484,PASS
AU-11538,NT-005313,MD-202,2026-06-21 11:37:38,v2,1.0,0.9212,1.0,0.9913,0.9985,0.9488,0.9338,0.9701,PASS
AU-11539,NT-005315,MD-201,2026-06-21 15:49:46,v2,0.9252,0.9695,1.0,0.9702,1.0,0.9448,1.0,0.9605,PASS
AU-11540,NT-005321,MD-222,2026-06-22 11:48:14,v2,0.9127,0.9547,1.0,0.9937,0.8302,0.9627,0.8649,0.9251,PASS
AU-11541,NT-005329,MD-223,2026-06-25 14:50:16,v2,0.979,0.9531,0.9897,1.0,1.0,1.0,0.9567,0.8261,FAIL
AU-11542,NT-005331,MD-226,2026-06-24 01:12:43,v2,0.843,0.9483,0.7439,0.8726,0.8168,0.802,0.8049,0.8588,PASS
AU-11543,NT-005334,MD-204,2026-06-23 16:37:57,v2,0.9684,0.9128,1.0,0.9012,0.996,0.9883,0.9895,0.9552,PASS
AU-11544,NT-005339,MD-234,2026-06-24 23:55:19,v2,1.0,0.9182,1.0,0.9378,1.0,0.9679,0.8357,0.9553,PASS
AU-11545,NT-005341,MD-216,2026-06-23 11:50:43,v2,0.8808,0.9276,0.9562,0.8618,0.8621,0.885,0.8165,0.8863,PASS
AU-11546,NT-005347,MD-204,2026-06-24 08:19:31,v2,0.8523,0.7891,0.8067,0.827,0.8753,0.7099,0.7701,0.6956,FAIL
AU-11547,NT-005349,MD-232,2026-06-23 02:19:39,v2,0.9925,0.8475,0.9073,0.9017,0.8899,0.8833,0.9568,0.9236,PASS
AU-11548,NT-005354,MD-221,2026-06-25 09:05:57,v2,1.0,1.0,0.9854,1.0,1.0,1.0,0.903,0.9896,PASS
AU-11549,NT-005355,MD-228,2026-06-25 16:13:31,v2,0.8803,0.9323,0.8869,1.0,1.0,0.8731,0.8995,0.9191,PASS
AU-11550,NT-005361,MD-227,2026-06-23 07:10:06,v2,0.8323,1.0,0.8926,0.8465,0.8801,0.8725,0.8615,0.7567,FAIL
AU-11551,NT-005362,MD-225,2026-06-25 16:58:48,v2,0.9636,0.9978,0.9618,0.9809,1.0,1.0,1.0,0.9829,PASS
AU-11552,NT-005368,MD-215,2026-06-24 01:26:09,v2,0.7599,0.7807,0.8588,0.7849,0.7947,0.9005,0.8391,0.6665,FAIL
AU-11553,NT-005371,MD-223,2026-06-26 13:38:09,v2,0.9239,0.7957,0.7777,0.8553,0.845,0.7912,0.8907,0.7358,FAIL
AU-11554,NT-005372,MD-218,2026-06-24 04:37:01,v2,0.8726,0.8229,0.9145,0.7793,0.8242,0.823,0.8955,0.8479,FAIL
AU-11555,NT-005374,MD-230,2026-06-23 21:03:37,v2,0.9505,1.0,0.9807,1.0,1.0,0.9849,0.932,0.9742,PASS
AU-11556,NT-005376,MD-215,2026-06-24 03:05:50,v2,0.9651,1.0,1.0,1.0,1.0,1.0,1.0,0.9878,PASS
AU-11557,NT-005380,MD-219,2026-06-23 13:56:41,v2,0.7884,0.9808,1.0,0.8422,0.9043,0.8144,0.9215,0.8787,PASS
AU-11558,NT-005388,MD-204,2026-06-24 19:54:09,v2,1.0,0.9393,1.0,1.0,1.0,0.9302,1.0,0.9813,PASS
AU-11559,NT-005390,MD-230,2026-06-26 08:56:51,v2,0.8906,0.8877,0.9876,1.0,0.9733,0.8877,0.9599,0.9207,PASS
AU-11560,NT-005397,MD-234,2026-06-25 19:37:00,v2,0.9308,0.9483,0.9993,0.8805,1.0,0.8646,0.9681,0.9409,PASS
AU-11561,NT-005398,MD-225,2026-06-24 07:58:42,v2,0.9997,0.8933,1.0,0.9191,1.0,1.0,1.0,0.9651,PASS
AU-11562,NT-005399,MD-203,2026-06-26 00:59:21,v2,0.8853,0.8962,0.942,0.956,0.9114,0.9465,0.8896,0.904,PASS
AU-11563,NT-005400,MD-212,2026-06-25 05:16:02,v2,0.8464,0.7887,0.804,0.8792,0.6914,0.7294,0.7719,0.8044,FAIL
AU-11564,NT-005406,MD-207,2026-06-26 18:55:02,v2,1.0,1.0,1.0,1.0,0.9902,0.9705,1.0,0.9975,PASS
AU-11565,NT-005407,MD-215,2026-06-25 20:24:49,v2,1.0,1.0,1.0,0.9589,0.9849,0.9778,1.0,0.9933,PASS
AU-11566,NT-005411,MD-225,2026-06-25 04:35:30,v2,0.8405,0.9353,0.9282,0.8001,0.9389,0.9134,0.9533,0.8893,PASS
AU-11567,NT-005415,MD-203,2026-06-24 20:29:12,v2,0.9105,0.8932,0.9706,1.0,0.8893,0.8958,1.0,0.9242,PASS
AU-11568,NT-005419,MD-205,2026-06-22 21:38:12,v2,1.0,0.9479,0.9616,0.8684,0.9141,0.9629,0.8789,0.8098,FAIL
AU-11569,NT-005421,MD-225,2026-06-25 16:28:16,v2,0.8749,0.9332,0.9204,1.0,0.9349,0.9296,0.9369,0.9192,PASS
AU-11570,NT-005422,MD-234,2026-06-25 05:42:52,v2,0.4787,0.3688,0.3145,0.4099,0.3464,0.4495,0.3967,0.4132,FAIL
AU-11571,NT-005426,MD-221,2026-06-26 15:07:28,v2,1.0,0.9388,0.9635,0.9559,0.9896,0.8717,0.9667,0.9677,PASS
AU-11572,NT-005432,MD-223,2026-06-25 05:07:43,v2,1.0,1.0,0.959,0.9182,0.9357,1.0,1.0,0.9833,PASS
AU-11573,NT-005433,MD-229,2026-06-24 03:03:51,v2,0.8485,0.9727,1.0,1.0,1.0,1.0,0.9422,0.9344,PASS
AU-11574,NT-005435,MD-201,2026-06-26 19:29:35,v2,1.0,1.0,0.8643,0.9256,0.9002,0.9274,1.0,0.9722,PASS
AU-11575,NT-005439,MD-216,2026-06-26 15:35:10,v2,1.0,0.9185,0.9377,0.9875,1.0,0.9878,0.9134,0.966,PASS
AU-11576,NT-005443,MD-216,2026-06-25 07:48:37,v2,0.9183,0.9263,0.8856,0.9631,0.889,0.9648,0.9687,0.9276,PASS
AU-11577,NT-005445,MD-220,2026-06-24 13:30:31,v2,1.0,1.0,0.9981,0.9037,0.9414,1.0,0.9611,0.9805,PASS
AU-11578,NT-005449,MD-204,2026-06-23 21:56:28,v2,0.9992,0.9558,1.0,0.9255,1.0,1.0,0.9636,0.9776,PASS
AU-11579,NT-005452,MD-205,2026-06-26 01:15:12,v2,0.5316,0.663,0.665,0.5899,0.6143,0.6018,0.6518,0.6008,FAIL
AU-11580,NT-005454,MD-201,2026-06-24 03:09:58,v2,0.7998,0.8956,0.8076,0.9122,0.8159,0.9505,0.8852,0.8531,PASS
AU-11581,NT-005455,MD-203,2026-06-27 09:50:27,v2,0.8827,0.8283,0.8724,0.8148,0.9018,0.8511,0.7978,0.7209,FAIL
AU-11582,NT-005457,MD-216,2026-06-25 16:41:05,v2,0.9123,0.8826,1.0,0.9179,1.0,0.8786,1.0,0.9257,PASS
AU-11583,NT-005462,MD-203,2026-06-24 20:13:18,v2,1.0,1.0,0.9337,1.0,0.9062,0.9161,0.9126,0.9744,PASS
AU-11584,NT-005469,MD-225,2026-06-27 01:52:54,v2,0.927,0.995,0.9999,1.0,0.9962,1.0,0.9457,0.9674,PASS
AU-11585,NT-005473,MD-229,2026-06-24 08:14:40,v2,0.9765,1.0,1.0,1.0,1.0,1.0,1.0,0.8418,FAIL
AU-11586,NT-005477,MD-206,2026-06-24 06:01:58,v2,1.0,0.9188,0.9786,0.8771,0.9217,0.9481,1.0,0.8163,FAIL
AU-11587,NT-005495,MD-225,2026-06-25 01:51:23,v2,0.8232,0.9255,0.8126,0.8294,0.8095,0.8016,0.8515,0.7282,FAIL
AU-11588,NT-005497,MD-204,2026-06-25 05:11:58,v2,0.996,0.9682,1.0,0.9125,0.7855,0.8286,0.9631,0.9482,PASS
AU-11589,NT-005498,MD-219,2026-06-24 12:33:57,v2,0.8733,1.0,0.9724,0.9766,1.0,1.0,0.9086,0.9428,PASS
AU-11590,NT-005502,MD-208,2026-06-24 12:52:39,v2,1.0,0.9546,0.9403,1.0,0.9386,0.956,0.9688,0.9742,PASS
AU-11591,NT-005503,MD-204,2026-06-27 12:10:34,v2,0.6639,0.713,0.5722,0.5899,0.6107,0.5686,0.6679,0.6545,FAIL
AU-11592,NT-005507,MD-207,2026-06-25 13:27:53,v2,0.94,0.9605,0.9393,0.9741,0.9832,1.0,1.0,0.9618,PASS
AU-11593,NT-005510,MD-232,2026-06-28 14:28:43,v2,0.9107,0.817,0.7687,0.8449,0.7832,0.664,0.7778,0.7237,FAIL
AU-11594,NT-005513,MD-232,2026-06-25 05:57:58,v2,0.7936,0.879,0.9712,0.9173,0.8979,0.976,0.8349,0.8599,PASS
AU-11595,NT-005515,MD-222,2026-06-27 05:39:02,v2,0.9971,0.9025,1.0,0.9432,0.9962,1.0,1.0,0.9685,PASS
AU-11596,NT-005517,MD-233,2026-06-28 12:10:16,v2,0.965,0.9563,0.9057,1.0,0.896,1.0,0.9228,0.954,PASS
AU-11597,NT-005521,MD-208,2026-06-25 19:29:08,v2,1.0,0.9792,1.0,1.0,0.9879,0.9891,1.0,0.993,PASS
AU-11598,NT-005523,MD-211,2026-06-26 08:37:17,v2,1.0,0.9718,1.0,0.9992,0.8498,0.9481,1.0,0.8429,FAIL
AU-11599,NT-005524,MD-206,2026-06-27 08:30:10,v2,0.9823,0.915,0.9691,1.0,0.9681,1.0,0.9483,0.9626,PASS
AU-11600,NT-005537,MD-223,2026-06-25 20:53:19,v2,0.9919,0.9574,1.0,0.9843,1.0,1.0,1.0,0.9849,PASS
AU-11601,NT-005549,MD-221,2026-06-28 18:34:11,v2,0.9687,1.0,0.967,1.0,1.0,0.9883,0.9069,0.9775,PASS
AU-11602,NT-005554,MD-224,2026-06-27 07:43:31,v2,0.9318,0.9513,0.9775,0.9237,0.8922,0.9057,0.9919,0.9389,PASS
AU-11603,NT-005558,MD-208,2026-06-27 15:13:02,v2,0.8384,1.0,1.0,1.0,1.0,0.9166,0.9858,0.9379,PASS
AU-11604,NT-005563,MD-202,2026-06-26 15:02:52,v2,1.0,1.0,0.8973,0.909,1.0,1.0,1.0,0.9858,PASS
AU-11605,NT-005565,MD-205,2026-06-26 19:47:38,v2,0.8934,1.0,0.8481,0.9822,1.0,1.0,0.9298,0.9463,PASS
AU-11606,NT-005566,MD-204,2026-06-25 22:07:34,v2,0.9553,0.9215,1.0,0.9906,1.0,1.0,1.0,0.9638,PASS
AU-11607,NT-005576,MD-224,2026-06-27 04:44:05,v2,0.8695,0.7675,0.8706,0.7453,0.7623,0.9188,0.8835,0.8248,FAIL
AU-11608,NT-005582,MD-233,2026-06-28 06:45:24,v2,0.7126,0.6975,0.6797,0.6782,0.7614,0.6595,0.595,0.6942,FAIL
AU-11609,NT-005593,MD-228,2026-06-29 14:31:52,v2,0.9339,0.8424,1.0,0.9467,0.9223,0.9881,0.9552,0.9193,PASS
AU-11610,NT-005600,MD-231,2026-06-28 02:05:33,v2,0.7943,0.9537,0.9094,0.8482,0.9399,0.9509,0.9112,0.8794,PASS
AU-11611,NT-005605,MD-203,2026-06-26 20:00:34,v2,0.8832,0.9228,0.9468,0.8821,0.9453,0.8869,0.9609,0.9103,PASS
AU-11612,NT-005608,MD-214,2026-06-26 04:35:37,v2,0.8206,0.8531,0.9314,0.9054,0.6841,0.8477,0.8157,0.83,FAIL
AU-11613,NT-005616,MD-218,2026-06-29 01:16:16,v2,0.924,0.9677,0.8612,0.8663,0.8612,0.8526,0.8981,0.9136,PASS
AU-11614,NT-005617,MD-226,2026-06-26 23:24:30,v2,0.4507,0.5134,0.5523,0.6016,0.5825,0.6312,0.4807,0.5117,FAIL
AU-11615,NT-005618,MD-217,2026-06-29 03:08:31,v2,0.787,0.8414,0.8325,0.8952,0.7788,0.7739,0.7972,0.8132,FAIL
AU-11616,NT-005619,MD-232,2026-06-28 00:22:09,v2,1.0,0.9091,1.0,0.9928,0.9691,0.9387,0.9129,0.9617,PASS
AU-11617,NT-005623,MD-214,2026-06-29 06:59:00,v2,0.93,0.9494,1.0,0.979,1.0,0.8918,0.9465,0.8054,FAIL
AU-11618,NT-005624,MD-211,2026-06-27 19:40:21,v2,1.0,0.9682,0.9463,0.8863,0.9605,0.9939,1.0,0.828,FAIL
AU-11619,NT-005629,MD-214,2026-06-28 07:31:32,v2,0.9419,0.9745,0.9066,0.9695,1.0,0.9885,0.9919,0.8148,FAIL
AU-11620,NT-005636,MD-202,2026-06-29 17:04:58,v2,0.9099,1.0,1.0,0.9894,1.0,0.9063,1.0,0.9627,PASS
AU-11621,NT-005647,MD-231,2026-06-26 21:41:04,v2,0.8619,0.9888,0.9592,0.8883,0.9361,0.8885,0.9291,0.9166,PASS
AU-11622,NT-005648,MD-226,2026-06-26 19:35:40,v2,0.9593,0.958,0.8497,0.7902,0.9027,0.8959,1.0,0.9318,PASS
AU-11623,NT-005651,MD-234,2026-06-27 20:22:58,v2,0.7632,0.87,0.8583,0.8882,0.9773,0.8349,0.8377,0.7001,FAIL
AU-11624,NT-005652,MD-205,2026-06-27 18:00:00,v2,0.896,0.9564,1.0,0.9419,0.9775,0.8924,1.0,0.9393,PASS
AU-11625,NT-005654,MD-203,2026-06-29 00:45:37,v2,0.9982,1.0,1.0,0.983,0.9766,1.0,0.9634,0.9917,PASS
AU-11626,NT-005656,MD-209,2026-06-27 22:57:52,v2,0.9094,0.9613,1.0,0.8819,0.9027,0.9977,0.8954,0.9265,PASS
AU-11627,NT-005671,MD-220,2026-06-30 14:05:01,v2,0.7878,0.9113,0.8272,0.7952,0.7789,0.7747,0.7854,0.703,FAIL
AU-11628,NT-005673,MD-230,2026-06-28 20:50:49,v2,1.0,0.9439,1.0,0.9775,0.8802,0.9965,0.9769,0.9693,PASS
AU-11629,NT-005677,MD-226,2026-06-27 21:31:14,v2,0.9377,1.0,0.9227,0.9686,0.9226,0.9131,0.939,0.953,PASS
AU-11630,NT-005679,MD-201,2026-06-30 18:04:41,v2,0.9251,1.0,0.9176,0.9183,0.97,0.9888,0.8988,0.9478,PASS
AU-11631,NT-005683,MD-227,2026-06-27 18:38:21,v2,0.664,0.5326,0.5883,0.5778,0.5891,0.6468,0.4466,0.5886,FAIL
AU-11632,NT-005684,MD-227,2026-06-29 23:29:27,v2,1.0,1.0,0.9821,0.9954,0.9667,1.0,0.958,0.9911,PASS
AU-11633,NT-005687,MD-208,2026-06-27 14:12:37,v2,0.8215,0.8486,0.8207,0.8249,0.8751,0.8771,0.8158,0.8361,FAIL
AU-11634,NT-005703,MD-204,2026-06-29 19:51:53,v2,0.7657,0.8682,0.9797,0.8602,0.852,0.9461,0.8415,0.8367,FAIL
AU-11635,NT-005707,MD-230,2026-06-26 23:38:31,v2,1.0,0.9035,1.0,0.9425,1.0,0.9939,0.9833,0.9682,PASS
AU-11636,NT-005710,MD-229,2026-06-27 18:01:51,v2,0.7205,0.8491,0.8612,0.7868,0.7427,0.7712,0.8377,0.7828,FAIL
AU-11637,NT-005713,MD-204,2026-06-28 16:59:30,v2,0.8599,0.8987,0.7973,0.7861,0.9092,0.7986,0.7805,0.853,PASS
AU-11638,NT-005715,MD-207,2026-06-27 08:13:02,v2,0.824,0.8536,0.8127,0.9753,0.8184,0.717,0.9056,0.8482,FAIL
AU-11639,NT-005722,MD-207,2026-06-28 05:58:53,v2,0.9247,0.9995,1.0,0.9404,0.9858,0.9072,0.9294,0.8105,FAIL
AU-11640,NT-005725,MD-204,2026-06-30 06:28:13,v2,0.8292,0.8961,0.9402,0.9295,0.8213,0.7969,0.9047,0.8667,PASS
AU-11641,NT-005726,MD-210,2026-06-30 13:19:06,v2,0.8683,0.7857,0.9302,0.7982,0.9358,0.9081,0.8879,0.8544,PASS
AU-11642,NT-005732,MD-234,2026-06-28 03:30:05,v2,0.852,0.9151,0.8441,0.8667,0.9096,0.7524,0.9715,0.8816,PASS
AU-11643,NT-005733,MD-234,2026-06-27 05:43:27,v2,0.8634,0.915,0.8574,0.9282,0.89,0.955,0.7265,0.876,PASS
AU-11644,NT-005736,MD-228,2026-06-29 11:00:12,v2,0.8647,0.887,0.8594,0.993,0.9166,0.8642,0.9136,0.758,FAIL
AU-11645,NT-005738,MD-213,2026-06-28 10:52:05,v2,0.9712,0.972,0.9321,1.0,0.9927,1.0,0.959,0.9747,PASS
AU-11646,NT-005739,MD-203,2026-06-29 23:50:22,v2,0.9595,0.8245,0.9088,0.8864,0.9657,0.8326,0.9677,0.911,PASS
AU-11647,NT-005741,MD-231,2026-06-29 23:47:16,v2,0.9321,0.8773,0.8961,0.791,0.8798,0.8636,0.9201,0.8926,PASS
AU-11648,NT-005742,MD-229,2026-06-27 11:30:59,v2,0.9101,0.9809,0.9959,1.0,1.0,0.9927,0.9726,0.9604,PASS
AU-11649,NT-005754,MD-212,2026-06-28 17:49:33,v2,1.0,0.9622,1.0,1.0,0.912,0.8993,1.0,0.9767,PASS
AU-11650,NT-005756,MD-228,2026-06-28 06:38:27,v2,1.0,0.9798,0.9224,1.0,1.0,1.0,1.0,0.9911,PASS
AU-11651,NT-005760,MD-214,2026-06-28 09:06:38,v2,0.9217,1.0,1.0,0.9873,0.9733,1.0,1.0,0.9686,PASS
AU-11652,NT-005765,MD-201,2026-06-29 16:54:20,v2,0.8443,0.9786,0.9691,0.8887,0.9336,0.8756,0.9344,0.9081,PASS
AU-11653,NT-005775,MD-225,2026-07-02 10:14:26,v2,1.0,1.0,0.935,0.9988,0.9685,0.9473,1.0,0.9908,PASS
AU-11654,NT-005776,MD-221,2026-06-29 11:57:06,v2,0.9468,0.8892,0.8117,0.959,0.7713,0.8521,0.8942,0.8993,PASS
AU-11655,NT-005777,MD-233,2026-07-02 11:15:58,v2,0.4423,0.6873,0.6433,0.6039,0.5585,0.5313,0.4479,0.5464,FAIL
AU-11656,NT-005783,MD-202,2026-06-30 09:21:48,v2,0.7862,0.8232,0.7435,0.7515,0.7282,0.6563,0.6983,0.7688,FAIL
AU-11657,NT-005785,MD-231,2026-07-02 03:04:45,v2,0.913,0.8784,0.9421,0.8592,0.8724,0.9283,0.8564,0.8915,PASS
AU-11658,NT-005791,MD-229,2026-07-01 13:00:13,v2,0.9023,0.7875,0.804,0.945,0.9541,0.8471,0.8622,0.8714,PASS
AU-11659,NT-005792,MD-218,2026-07-03 16:01:10,v2,0.935,1.0,1.0,0.9855,1.0,1.0,1.0,0.9758,PASS
AU-11660,NT-005793,MD-206,2026-07-03 05:20:57,v2,0.838,0.935,0.8116,0.8536,0.8378,0.8098,0.881,0.8653,PASS
AU-11661,NT-005797,MD-231,2026-07-03 01:25:58,v2,1.0,1.0,0.9387,1.0,0.9366,0.9651,1.0,0.9888,PASS
AU-11662,NT-005800,MD-205,2026-07-03 04:38:09,v2,0.9592,1.0,0.9663,1.0,0.9581,1.0,1.0,0.9798,PASS
AU-11663,NT-005806,MD-205,2026-07-03 13:44:14,v2,0.7613,0.6668,0.7166,0.7099,0.7474,0.7437,0.7965,0.6196,FAIL
AU-11664,NT-005807,MD-213,2026-06-30 08:19:48,v2,0.7286,0.9193,0.913,0.8119,0.8217,0.8742,0.8254,0.6942,FAIL
AU-11665,NT-005810,MD-217,2026-06-30 07:08:13,v2,1.0,1.0,0.9611,0.9959,1.0,0.9635,0.8931,0.9851,PASS
AU-11666,NT-005812,MD-219,2026-07-03 17:41:53,v2,1.0,0.9571,0.9929,0.9719,0.9229,1.0,1.0,0.9784,PASS
AU-11667,NT-005820,MD-230,2026-07-03 21:00:28,v2,0.8388,1.0,1.0,0.9661,0.8639,1.0,0.9876,0.9253,PASS
AU-11668,NT-005822,MD-228,2026-07-01 03:41:41,v2,0.8896,0.9222,0.8915,0.9692,0.9954,0.9304,1.0,0.9295,PASS
AU-11669,NT-005824,MD-206,2026-07-02 19:09:31,v2,0.8688,0.9435,0.9744,0.938,0.9083,0.9024,0.816,0.9,PASS
AU-11670,NT-005827,MD-204,2026-07-02 01:19:55,v2,0.8189,0.8996,0.8617,0.804,0.8551,0.8456,0.7965,0.7146,FAIL
AU-11671,NT-005829,MD-231,2026-06-30 08:11:40,v2,0.9142,0.8859,0.8984,0.8582,0.8459,0.8689,0.8311,0.8833,PASS
AU-11672,NT-005833,MD-207,2026-07-01 17:38:32,v2,0.9859,0.9317,1.0,1.0,1.0,1.0,0.9814,0.9761,PASS
AU-11673,NT-005834,MD-211,2026-06-30 11:10:32,v2,0.9686,0.9132,0.942,0.8981,0.8611,0.8621,0.9013,0.7944,FAIL
AU-11674,NT-005836,MD-213,2026-07-03 07:21:00,v2,1.0,0.9314,0.8429,0.8475,0.9553,0.8686,0.9982,0.9485,PASS
AU-11675,NT-005845,MD-204,2026-07-03 10:24:54,v2,1.0,0.9409,0.9302,0.964,0.9172,0.9283,1.0,0.9663,PASS
AU-11676,NT-005847,MD-234,2026-07-01 09:25:40,v2,0.9645,1.0,1.0,1.0,0.9639,1.0,0.8496,0.9689,PASS
AU-11677,NT-005850,MD-207,2026-07-01 02:46:18,v2,0.8086,0.9065,0.8791,0.9146,0.9288,0.8917,0.8612,0.7312,FAIL
AU-11678,NT-005851,MD-204,2026-07-01 18:53:50,v2,0.9533,0.9341,0.9399,1.0,0.9103,0.9774,0.9673,0.9508,PASS
AU-11679,NT-005856,MD-225,2026-07-01 10:47:21,v2,0.8562,0.9111,0.9729,0.94,0.9449,0.8985,0.9089,0.9004,PASS
AU-11680,NT-005859,MD-204,2026-07-02 21:33:05,v2,0.9632,1.0,0.978,1.0,1.0,1.0,1.0,0.986,PASS
AU-11681,NT-005860,MD-207,2026-07-01 18:08:17,v2,0.971,0.9865,1.0,0.9465,1.0,0.9062,0.946,0.971,PASS
AU-11682,NT-005868,MD-208,2026-07-01 12:36:13,v2,0.8395,0.8445,0.9578,0.9503,0.8492,0.9802,0.9421,0.876,PASS
AU-11683,NT-005869,MD-223,2026-07-01 08:59:42,v2,0.9182,0.8952,0.9822,0.8647,0.8991,0.8803,0.989,0.9136,PASS
AU-11684,NT-005870,MD-233,2026-07-02 19:29:42,v2,0.9862,0.9825,0.957,0.9654,1.0,1.0,1.0,0.9852,PASS
AU-11685,NT-005872,MD-214,2026-07-02 23:32:47,v2,0.8662,0.8198,0.9123,0.842,0.8216,0.8519,0.7255,0.8352,FAIL
AU-11686,NT-005878,MD-229,2026-07-04 06:47:31,v2,0.9085,0.8549,0.8059,0.9903,0.8759,0.8116,0.8771,0.8869,PASS
AU-11687,NT-005886,MD-227,2026-07-04 19:55:10,v2,0.9947,1.0,0.9689,1.0,1.0,0.9746,0.9413,0.9895,PASS
AU-11688,NT-005890,MD-218,2026-07-01 02:17:31,v2,0.9769,0.9641,0.9581,0.8255,0.9218,0.9366,0.8623,0.7996,FAIL
AU-11689,NT-005896,MD-204,2026-07-01 08:45:46,v2,1.0,0.9978,1.0,0.9985,1.0,1.0,0.9223,0.9915,PASS
AU-11690,NT-005899,MD-212,2026-07-01 03:58:37,v2,1.0,1.0,0.9887,1.0,0.9986,1.0,0.9808,0.9974,PASS
AU-11691,NT-005908,MD-222,2026-07-03 11:16:16,v2,0.892,0.7959,0.8335,0.7884,0.901,0.8347,0.8207,0.8456,FAIL
AU-11692,NT-005909,MD-218,2026-07-03 09:48:45,v2,0.8815,0.9509,0.9041,1.0,0.8726,0.8824,0.9112,0.914,PASS
AU-11693,NT-005911,MD-226,2026-07-04 17:18:22,v2,0.8248,0.9096,0.8319,0.806,0.8384,0.9282,0.9305,0.8616,PASS
AU-11694,NT-005913,MD-201,2026-07-01 05:55:46,v2,0.9828,0.8918,0.9662,0.9745,0.9657,0.907,0.9153,0.9461,PASS
AU-11695,NT-005914,MD-227,2026-07-02 20:24:36,v2,0.8129,0.8876,0.9706,0.8276,0.9238,1.0,0.9255,0.8726,PASS
AU-11696,NT-005915,MD-204,2026-07-03 04:21:23,v2,0.9535,0.9493,0.8599,0.8805,0.894,0.8965,0.902,0.9265,PASS
AU-11697,NT-005917,MD-212,2026-07-02 15:06:34,v2,0.9726,0.9447,0.8979,0.9424,0.9347,1.0,0.8792,0.9471,PASS
AU-11698,NT-005920,MD-202,2026-07-02 08:57:22,v2,0.5184,0.3837,0.4989,0.485,0.4352,0.5259,0.4274,0.4634,FAIL
AU-11699,NT-005930,MD-201,2026-07-01 04:27:38,v2,0.6294,0.5573,0.652,0.567,0.5052,0.5712,0.481,0.497,FAIL
AU-11700,NT-005936,MD-218,2026-07-03 03:18:47,v2,1.0,0.9824,0.976,1.0,0.8976,0.8346,1.0,0.9759,PASS
